true_redshift_gal,ra,dec,theta,phi
0.98118,1.745416995045586,-1.2346133779054542,2.8054097047003506,1.745416995045586
1.39229,4.112017406068688,-1.3146717410078452,2.8854680678027416,4.112017406068688
1.10582,0.7894401267109958,0.5470340611523887,1.0237622656425078,0.7894401267109958
1.25898,0.3542899111348085,0.47626895656515317,1.0945273702297433,0.3542899111348085
1.09252,5.555245719469967,-0.6511888624770525,2.2219851892719493,5.555245719469967
0.48165,0.6851212196950511,-0.6161283983489837,2.1869247251438804,0.6851212196950511
1.29875,0.7593143357018903,-0.7790663213082896,2.349862648103186,0.7593143357018903
0.18641,0.2905744586173474,1.0559813425631255,0.5148149842317711,0.2905744586173474
1.27962,6.013794673606782,0.5208019281242625,1.0499943986706342,6.013794673606782
0.93918,3.4019268797292903,0.510087564295073,1.0607087624998237,3.4019268797292903
1.28169,2.033596516694941,0.9332802047420375,0.637516122052859,2.033596516694941
1.16809,1.6264797214259321,1.2948373369269484,0.2759589898679482,1.6264797214259321
1.17569,4.096182805504853,0.31551178118089196,1.2552845456140047,4.096182805504853
0.89186,3.370712416714558,0.13307002186141434,1.4377263049334823,3.370712416714558
0.93862,2.154992353268623,0.06868048042850812,1.5021158463663884,2.154992353268623
1.34783,0.7211920522631166,-0.735787508336757,2.3065838351316534,0.7211920522631166
1.32158,1.0335202825954084,1.0396948253166336,0.531101501478263,1.0335202825954084
0.46047,3.0861233658746827,-0.555919770555849,2.1267160973507453,3.0861233658746827
1.06428,4.063917575746746,0.2965726249152393,1.2742237018796572,4.063917575746746
1.03972,5.835726600243231,0.5935425605003295,0.9772537662945671,5.835726600243231
1.12951,2.6969912105332057,0.14169765346588603,1.4290986733290105,2.6969912105332057
0.38677,0.32266437396352005,0.3520641544440245,1.218732172350872,0.32266437396352005
1.25036,1.1379902811463787,-0.759031948785869,2.3298282755807653,1.1379902811463787
1.28863,2.2937655678793285,-0.9123818207355731,2.4831781475304697,2.2937655678793285
0.50629,1.4908394240324,-1.0267136726358506,2.597509999430747,1.4908394240324
1.18907,1.8591748749235493,0.9124469230494296,0.6583494037454669,1.8591748749235493
0.85212,3.188360918596949,-0.2984649209424444,1.869261247737341,3.188360918596949
0.99551,5.049687119970278,-1.0377251995149048,2.6085215263098016,5.049687119970278
1.23797,0.006990049929436349,0.046172084211992884,1.5246242425829037,0.006990049929436349
0.67313,4.041424175822274,0.195450627812362,1.3753456989825346,4.041424175822274
1.15381,3.13774568044571,0.7425211761405114,0.8282751506543852,3.13774568044571
1.04044,0.7119352823957481,-0.668355476699135,2.2391518034940314,0.7119352823957481
1.03282,1.4930946867608106,-1.206890267441851,2.7776865942367475,1.4930946867608106
0.81283,4.411215840593421,1.1105402134819642,0.46025611331293237,4.411215840593421
0.7596,5.620081417877895,0.345707094608413,1.2250892321864835,5.620081417877895
1.35224,5.666768873962945,-1.4075155337406677,2.9783118605355643,5.666768873962945
0.99775,2.23982045476773,0.8385204141277693,0.7322759126671272,2.23982045476773
0.76641,3.7587428953375626,-1.2117657881418975,2.782562114936794,3.7587428953375626
0.47352,2.5308043192348713,0.6360917459090446,0.934704580885852,2.5308043192348713
1.04196,2.710882667592289,0.24266923456641368,1.328127092228483,2.710882667592289
1.07004,1.1062732445571553,-0.31167716201853823,1.8824734888134347,1.1062732445571553
0.74207,3.4396504386934628,-0.7233098162284057,2.2941061430233023,3.4396504386934628
0.40777,1.6255799216297144,-1.0572548060714984,2.628051132866395,1.6255799216297144
0.85187,4.526049725554003,0.18858323262794463,1.382213094166952,4.526049725554003
1.21922,6.098511955594979,-1.1239580382996013,2.694754365094498,6.098511955594979
0.70953,1.7662502259202333,1.0972116702707573,0.4735846565241393,1.7662502259202333
1.01765,3.316358499396807,-0.4123830676765603,1.9831793944714569,3.316358499396807
0.68713,4.506560436427429,0.5870062095337736,0.983790117261123,4.506560436427429
0.7363,4.535968806057695,-0.4333403184441411,2.0041366452390377,4.535968806057695
1.11917,4.10437053985819,-0.6326692381411388,2.2034655649360353,4.10437053985819
0.26833,1.6638583317230407,0.9879323401745116,0.582863986620385,1.6638583317230407
0.26201,3.493157522979709,0.7532967480938892,0.8174995787010073,3.493157522979709
1.35751,4.490335217449404,0.16759258250989464,1.4032037442850018,4.490335217449404
1.33088,3.138889598842716,0.2930010891305879,1.2777952376643087,3.138889598842716
1.35835,5.703696045536427,0.43112939296803166,1.1396669338268648,5.703696045536427
1.06332,4.710915333624355,0.9082746356735714,0.6625216911213252,4.710915333624355
1.25137,5.848956921146684,-0.04703242798459771,1.6178287547794943,5.848956921146684
0.81571,3.5562095465050088,-0.024225272132950317,1.595021598927847,3.5562095465050088
0.67651,0.467821197804871,-0.1880283417219191,1.7588246685168156,0.467821197804871
1.36099,5.568394839081728,-0.5189404273543659,2.0897367541492624,5.568394839081728
1.33446,5.433108568112312,-0.09204905933871402,1.6628453861336105,5.433108568112312
1.38627,1.3014065843220437,-0.5455521706173121,2.1163484974122087,1.3014065843220437
0.47863,1.4325317307470389,0.9261553386050476,0.6446409881898489,1.4325317307470389
0.73996,3.4764587677352874,-1.085390192681622,2.6561865194765186,3.4764587677352874
0.63619,0.3269246702917302,-1.3235735618361901,2.8943698886310867,0.3269246702917302
1.29515,0.745018049241261,-0.05180548575248244,1.622601812547379,0.745018049241261
0.82045,2.1610206138482497,0.18301926437780822,1.3877770624170884,2.1610206138482497
0.65312,3.3145079766690055,1.2084334831914132,0.36236284360348336,3.3145079766690055
0.75673,5.9536781845333815,-0.10888978979564937,1.679686116590546,5.9536781845333815
0.92147,3.7633279699693505,-0.07081711517093275,1.6416134419658293,3.7633279699693505
1.29476,0.5588299828454039,0.6278274026599594,0.9429689241349372,0.5588299828454039
0.80393,3.7445168985142443,0.44033166624757075,1.1304646605473259,3.7445168985142443
0.6541,3.7764151329299884,0.598482958192838,0.9723133686020585,3.7764151329299884
0.67811,5.646828230749145,-0.5458009431146809,2.1165972699095774,5.646828230749145
1.23434,1.616061080969492,0.08645666277935055,1.484339664015546,1.616061080969492
1.1947,3.3270984518349227,0.07800386500793959,1.492792461786957,3.3270984518349227
1.39224,1.8567722678392455,0.13892049216770253,1.431875834627194,1.8567722678392455
1.39383,1.1192394139929571,0.636998295377934,0.9337980314169626,1.1192394139929571
1.09622,4.533378209925289,-0.21360436779961522,1.784400694594512,4.533378209925289
0.74501,4.622028354434359,-0.5693085390748731,2.1401048658697697,4.622028354434359
1.1564,5.20161107508894,-0.02365902411314176,1.5944553509080384,5.20161107508894
0.97277,1.4594950252537322,-0.7000505243172352,2.2708468511121316,1.4594950252537322
0.40459,3.268672493353637,-1.4007796874897533,2.9715760142846497,3.268672493353637
0.81413,2.8310071998625213,-1.489992804424876,3.0607891312197726,2.8310071998625213
1.24392,5.367535468587842,-0.18632268633321608,1.7571190131281127,5.367535468587842
0.52306,3.843943153569696,-0.1437877369127866,1.7145840637076832,3.843943153569696
0.99834,2.161695942554509,-0.6034425930329929,2.1742389198278893,2.161695942554509
0.42797,5.9376034745704835,0.19303479071723764,1.377761536077659,5.9376034745704835
0.55569,3.364424009134614,-0.1052189538129821,1.6760152806078787,3.364424009134614
1.03803,5.233797260713593,-0.13708309409393243,1.707879420888829,5.233797260713593
0.49018,0.8981014895556777,1.369116278207475,0.2016800485874215,0.8981014895556777
0.43368,2.1584911411564027,1.2685921043155992,0.30220422247929735,2.1584911411564027
0.4065,4.612165211918251,0.5078680367615742,1.0629282900333223,4.612165211918251
0.78174,3.5424403813485807,-0.6154403734302152,2.1862367002251117,3.5424403813485807
1.12974,6.111743983693366,0.7685752638779395,0.802221062916957,6.111743983693366
1.0279,0.4481373603714198,0.22525818013824164,1.345538146656655,0.4481373603714198
1.03808,0.06424028243015588,0.6136922621526166,0.9571040646422799,0.06424028243015588
0.82022,6.003991089694824,0.16696654162053387,1.4038297851743626,6.003991089694824
1.35596,2.0255808059018823,-0.1359402212161663,1.7067365480110628,2.0255808059018823
0.27134,0.5561977510707548,-0.16780848634933118,1.7386048131442278,0.5561977510707548
0.57804,0.7458355662161145,1.1842168194869145,0.3865795073079821,0.7458355662161145
0.57928,5.380651297147529,0.9872595669941753,0.5835367598007213,5.380651297147529
1.34559,2.774982457908277,1.4984421985704937,0.0723541282244029,2.774982457908277
1.23685,1.8734671471649182,0.3906027279891678,1.1801935988057288,1.8734671471649182
1.04655,2.2028944170667937,0.4069175649004444,1.1638787618944522,2.2028944170667937
1.25362,5.359691911011031,1.0701998540020634,0.5005964727928331,5.359691911011031
1.26028,2.7361939029253226,-0.5370986969748288,2.1078950237697254,2.7361939029253226
0.76671,2.8550241641018124,-0.1559931123234046,1.7267894391183012,2.8550241641018124
1.24743,0.20945955623400103,-0.8051778724182025,2.375974199213099,0.20945955623400103
0.43295,1.7826665623775797,-1.5227494643548867,3.0935457911497832,1.7826665623775797
1.24717,1.8160896038304974,-0.7095791324868682,2.280375459281765,1.8160896038304974
0.92466,4.083034969091568,0.12066841380347532,1.4501279129914213,4.083034969091568
1.03232,5.805086982398019,1.040211396242054,0.5305849305528425,5.805086982398019
1.06983,4.601212952737343,-1.1303189089653203,2.701115235760217,4.601212952737343
0.88702,4.796424997755838,0.8171059665073513,0.7536903602875452,4.796424997755838
1.37519,2.6464708200402534,-0.8865502685803354,2.457346595375232,2.6464708200402534
0.91006,1.5247424435271717,-0.5697257644378642,2.1405220912327607,1.5247424435271717
0.37986,1.683902149473017,-0.4099633501984574,1.980759676993354,1.683902149473017
0.42115,1.8656173272028447,0.37118774890169726,1.1996085778931993,1.8656173272028447
1.07184,4.7894743709883105,-0.09614456812116799,1.6669408949160645,4.7894743709883105
0.79123,2.5960375044124273,-0.16814800740566435,1.7389443342005608,2.5960375044124273
0.57643,3.5196810410524,0.6559214121595387,0.9148749146353579,3.5196810410524
0.89534,5.6065562061443694,0.81943370690929,0.7513626198856066,5.6065562061443694
1.2528,1.7958288465864487,0.9159617426376717,0.6548345841572248,1.7958288465864487
1.04283,6.0269940781255436,0.6645513487775991,0.9062449780172974,6.0269940781255436
0.80242,6.058033715934892,1.2358041976141465,0.33499212918075005,6.058033715934892
1.12005,2.7136002786363664,-0.8384163705027426,2.4092126972976393,2.7136002786363664
1.31561,0.5996213538409453,1.4836170127856407,0.08717931400925583,0.5996213538409453
1.31529,3.170642638659076,0.8811306431553002,0.6896656836395963,3.170642638659076
0.50964,2.723084419253867,0.3762919441910828,1.1945043826038138,2.723084419253867
1.32798,2.7407583534782094,0.490051824376396,1.0807445024185005,2.7407583534782094
0.15192,0.597284868219671,-0.4879707213798507,2.0587670481747473,0.597284868219671
0.73293,4.90469097450472,0.11514601500212353,1.455650311792773,4.90469097450472
0.81788,4.7315844878249465,-0.6548240199639722,2.225620346758869,4.7315844878249465
1.03497,2.3792352574045963,0.5189156361615294,1.051880690633367,2.3792352574045963
0.40733,0.287472928974626,0.7768928841272396,0.793903442667657,0.287472928974626
0.94924,2.957746814734004,-0.8218227040775861,2.3926190308724826,2.957746814734004
0.8421,0.055531649913150335,-0.8145789006264725,2.385375227421369,0.055531649913150335
0.79813,1.3626291891949134,0.07304139957491433,1.4977549272199822,1.3626291891949134
0.46399,4.57807737674416,0.3267342446483383,1.2440620821465582,4.57807737674416
0.14951,3.23304367223124,0.713086819100282,0.8577095076946145,3.23304367223124
0.5816,5.778140366458331,0.23168428242698216,1.3391120443679143,5.778140366458331
1.17996,1.1618334370630687,0.5576439448036219,1.0131523819912747,1.1618334370630687
1.17116,3.1702949168782975,-0.49135230490008003,2.0621486316949764,3.1702949168782975
0.88877,5.404884482798825,-0.2766857698123261,1.8474820966072227,5.404884482798825
0.78598,5.894214094465875,0.6933920564313594,0.8774042703635372,5.894214094465875
0.97008,0.4263934680902688,0.3416192554996961,1.2291770712952004,0.4263934680902688
1.01992,5.229068835211382,-0.6633588259550844,2.234155152749981,5.229068835211382
1.11655,3.93034227669471,1.0325003678788622,0.5382959589160343,3.93034227669471
0.87193,1.9617240769632087,1.4136281035289502,0.15716822326594637,1.9617240769632087
1.26595,0.21233803507814067,0.1133793268939738,1.4574169999009228,0.21233803507814067
1.03424,3.670066552767641,0.5975906747277787,0.9732056520671178,3.670066552767641
0.97104,0.4886937773500732,1.1298957468863204,0.4409005799085761,0.4886937773500732
0.96647,4.127330364770113,0.4951707564303954,1.0756255703645012,4.127330364770113
1.08412,5.545072440679867,0.23325237620154735,1.3375439505933493,5.545072440679867
0.48914,6.256828183273703,-0.5565817338359358,2.127378060630832,6.256828183273703
1.28244,0.6655909913971464,0.7205623383415728,0.8502339884533238,0.6655909913971464
1.27814,1.9479748583224679,-0.5203757262119634,2.09117205300686,1.9479748583224679
0.5329,5.385240606036687,0.04571370908016998,1.5250826177147265,5.385240606036687
1.16697,5.460479706751557,0.06705529067830013,1.5037410361165964,5.460479706751557
1.23775,1.8406725134103885,0.15374555127757328,1.4170507755173234,1.8406725134103885
1.25537,4.943750595977758,0.619148535628279,0.9516477911666176,4.943750595977758
1.24835,3.954390904389986,-0.401435181020287,1.9722315078151835,3.954390904389986
1.24635,2.4481089853508093,0.9079027268961471,0.6628935998987494,2.4481089853508093
1.09797,1.7731284332786081,0.6265130101466263,0.9442833166482703,1.7731284332786081
0.66299,1.3811427643846792,-0.4780532874262999,2.0488496142211963,1.3811427643846792
1.38973,3.700398287271657,0.6818919529042041,0.8889043738906924,3.700398287271657
0.50077,1.4569719156814682,-0.5714457632110161,2.1422420900059125,1.4569719156814682
0.10937,3.4177084292392372,0.5783332365068214,0.9924630902880751,3.4177084292392372
0.94255,0.22627496609411588,-0.5785849573702446,2.149381284165141,0.22627496609411588
0.38418,6.089518965113596,-0.6797513437503607,2.250547670545257,6.089518965113596
0.48664,0.01367892611760143,-0.16598553086452486,1.7367818576594214,0.01367892611760143
0.89642,0.5740044135605413,1.3088013005081058,0.2619950262867907,0.5740044135605413
0.7956,5.953811760748251,-0.46989045242210037,2.0406867792169967,5.953811760748251
1.17475,5.364477619117841,-0.28162007473745726,1.8524164015323539,5.364477619117841
1.39098,3.376920648332113,-1.2001744265974876,2.770970753392384,3.376920648332113
0.40969,3.962230161896749,0.11847557423177889,1.4523207525631177,3.962230161896749
1.26745,5.774003202102378,0.4931520658332324,1.077644260961664,5.774003202102378
1.41642,5.209445917672566,-1.358364386299496,2.929160713094393,5.209445917672566
0.42394,3.852408693324617,-0.5406666028166394,2.1114629296115357,3.852408693324617
0.82472,0.6743046215389317,-0.5387196693696912,2.1095159961645877,0.6743046215389317
0.77778,5.825553407095018,-0.710337380917356,2.2811337077122524,5.825553407095018
0.48485,0.7502081685400337,-1.0579926484806665,2.628788975275563,0.7502081685400337
1.35362,1.0231733878762415,0.15755938445973172,1.413236942335165,1.0231733878762415
0.75929,2.156106585471007,-0.7537801289554812,2.324576455750378,2.156106585471007
0.13756,0.052861603104711406,0.30381345743176774,1.2669828693631289,0.052861603104711406
0.76155,4.092528369423283,-0.10210059100908198,1.6728969178039785,4.092528369423283
0.95199,0.9820167963569245,1.3008394944494963,0.26995683234540024,0.9820167963569245
0.46869,3.87157165110797,0.9491936651120967,0.6216026616827999,3.87157165110797
1.24844,3.421874994580563,0.0870970532915751,1.4836992735033214,3.421874994580563
1.05695,1.5905267472302227,-1.1772856371707645,2.748081963965661,1.5905267472302227
1.31651,0.8031308813858514,0.8668059410580066,0.70399038573689,0.8031308813858514
1.23531,5.1059610224476195,0.12405319686244456,1.446743129932452,5.1059610224476195
1.23819,2.3977750542314786,-0.6326771092462575,2.203473436041154,2.3977750542314786
0.99668,1.4936090718432882,-0.7602431733552908,2.3310395001501876,1.4936090718432882
0.44457,4.122405114794222,0.08240857287340984,1.4883877539214867,4.122405114794222
0.73107,3.5243421194747966,0.12186201985527341,1.4489343069396232,3.5243421194747966
1.08841,2.5002925132877163,-0.7718570005156121,2.342653327310509,2.5002925132877163
0.49403,5.4678463396042325,-0.0999347255133699,1.6707310523082666,5.4678463396042325
1.10362,4.495911832162451,-0.45920860246185,2.0300049292567466,4.495911832162451
1.07054,1.8664532439518926,-1.2700200229898557,2.8408163497847525,1.8664532439518926
1.06846,1.0439503988128478,0.41719230742883356,1.153604019366063,1.0439503988128478
0.72125,3.648846175229358,0.8708444426978781,0.6999518840970185,3.648846175229358
0.73998,2.668686911462495,0.48833958330654315,1.0824567434883534,2.668686911462495
0.94146,5.751122264980902,0.044773230567476646,1.52602309622742,5.751122264980902
0.96592,4.7512504821612795,-0.22913486497211483,1.7999311917670113,4.7512504821612795
0.81716,6.226306139412101,0.3253312065519155,1.2454651202429812,6.226306139412101
0.75752,3.6072158353755466,-0.8164333814311707,2.387229708226067,3.6072158353755466
1.10992,0.9316690514229352,-0.019868347241718046,1.5906646740366146,0.9316690514229352
0.93529,4.2237186886882645,1.0759803086439974,0.49481601815089915,4.2237186886882645
0.72192,2.411359033406621,-0.4880321539176889,2.0588284807125854,2.411359033406621
0.71268,3.639029522650256,-1.422992411011099,2.9937887378059953,3.639029522650256
1.27948,3.6433321563839947,-0.6559759633579356,2.226772290152832,3.6433321563839947
0.9142,0.9401955233351257,-0.10408957183153089,1.6748858986264274,0.9401955233351257
0.5164,4.862859283760265,0.026891625910873712,1.5439047008840228,4.862859283760265
1.35458,5.356636167868053,0.45785472271082317,1.1129416040840734,5.356636167868053
1.02958,6.068904684336189,-0.2455165670076818,1.8163128938025783,6.068904684336189
1.11048,1.7538126398072773,-0.10515053863748487,1.6759468654323815,1.7538126398072773
0.46981,3.854088852365439,0.22119588152139663,1.3496004452735,3.854088852365439
1.13291,2.678551466614773,0.22382532681062,1.3469709999842765,2.678551466614773
0.77616,5.778212574782059,0.8412115264146454,0.7295848003802512,5.778212574782059
0.44539,5.186833964637887,0.9387980078535281,0.6319983189413685,5.186833964637887
0.82103,3.4754689091730047,0.5561336434455852,1.0146626833493113,3.4754689091730047
1.259,3.7883132055810638,-0.4915208572292812,2.062317184024178,3.7883132055810638
1.35332,1.2972791485283708,-0.8903337919241352,2.4611301187190318,1.2972791485283708
0.85533,2.7339426595962584,-0.4290961520717657,1.9998924788666623,2.7339426595962584
0.65318,2.9555887172785824,0.10830047538035463,1.4624958514145419,2.9555887172785824
1.20524,1.0330529103921553,0.8071112647074742,0.7636850620874224,1.0330529103921553
0.33473,0.839888390640533,-0.6211488203560749,2.1919451471509714,0.839888390640533
1.19309,2.9487583030788476,-1.3902210889797595,2.961017415774656,2.9487583030788476
0.7603,6.051277889704325,0.30428748349595197,1.2665088432989446,6.051277889704325
0.73531,2.2145953571125396,0.05388664076282828,1.5169096860320683,2.2145953571125396
0.44987,6.196523137032999,-0.04051104928395003,1.6113073760788466,6.196523137032999
1.3618,3.9139722071647167,-0.6119767518262252,2.1827730786211217,3.9139722071647167
0.80404,3.3955048897768982,-0.7005709683207305,2.271367295115627,3.3955048897768982
1.36078,5.298721187656337,0.011071372293377284,1.5597249545015193,5.298721187656337
1.25659,3.5127044547034285,-1.311267357070415,2.8820636838653115,3.5127044547034285
0.73597,0.16613497765776974,-0.2036842341122926,1.7744805609071892,0.16613497765776974
0.90821,3.7754962723755443,-0.41192650519366214,1.9827228319885588,3.7754962723755443
0.82094,0.9195929309953785,0.06905734707670419,1.5017389797181924,0.9195929309953785
0.98318,0.824672479051092,0.8023863649779313,0.7684099618169653,0.824672479051092
1.20099,4.063788961576092,-1.002771704986122,2.5735680317810186,4.063788961576092
1.3752,1.0102105050191132,0.6367141913128794,0.9340821354820171,1.0102105050191132
1.3693,1.0225638847014071,-0.12321457461401882,1.6940109014089153,1.0225638847014071
0.87777,3.5409761536013433,1.0230703887505634,0.5477259380443331,3.5409761536013433
0.80614,1.4937148476811088,0.08290610415588351,1.4878902226390132,1.4937148476811088
0.76633,0.3928658774454941,0.36190739683993794,1.2088889299549586,0.3928658774454941
0.88703,5.715392143097643,0.3994217100596295,1.171374616735267,5.715392143097643
1.37364,3.4459869112018633,0.15844431618874108,1.4123520106061556,3.4459869112018633
1.31602,1.917184452253909,0.5237832552076491,1.0470130715872474,1.917184452253909
0.74203,0.15047773790533214,0.5320186256182942,1.0387777011766024,0.15047773790533214
0.73029,5.217871701819908,0.28174281099740706,1.2890535157974896,5.217871701819908
0.79014,5.523692023054526,-0.36038141526581885,1.9311777420607155,5.523692023054526
0.65444,3.9443261573228936,-1.2152131814236806,2.7860095082185774,3.9443261573228936
1.08329,2.3129289604683665,0.45488166069947683,1.1159146660954198,2.3129289604683665
1.22236,3.4062372205116516,0.14959160081378167,1.421204725981115,3.4062372205116516
1.16938,0.8662035988977094,-1.1930485145387415,2.763844841333638,0.8662035988977094
0.93921,3.28413868542158,1.284054897096646,0.28674142969825045,3.28413868542158
0.97652,0.7185962342019538,-0.5257094427499664,2.096505769544863,0.7185962342019538
0.90254,0.021155103046979377,1.1145649901850896,0.45623133660980697,0.021155103046979377
0.46463,3.6031849816192767,0.8145170427325873,0.7562792840623093,3.6031849816192767
1.13961,2.8872822772796565,-0.22428309418047834,1.7950794209753749,2.8872822772796565
0.91523,1.3827256648515995,0.36690536082221875,1.2038909659726778,1.3827256648515995
1.10745,5.670127250573613,0.04296612012521977,1.5278302066696767,5.670127250573613
1.33538,3.0017315092560497,-0.20566846354487814,1.7764647903397748,3.0017315092560497
1.20117,4.297912321374295,-0.809420863357703,2.3802171901525995,4.297912321374295
1.05609,0.19210386155203066,-0.8741233874722747,2.4449197142671713,0.19210386155203066
1.09081,1.8797746705934975,0.49007578177166383,1.0807205450232327,1.8797746705934975
1.39928,0.504944076085212,-0.9623979192355228,2.533194246030419,0.504944076085212
0.48086,1.881296488666065,0.18961062626426173,1.3811857005306347,1.881296488666065
1.05906,3.626528823982504,-0.00025582368369802557,1.5710521504785946,3.626528823982504
1.25227,3.1835675943716324,-0.5838649707456252,2.154661297540522,3.1835675943716324
0.45114,5.849273516037526,0.3599673928667091,1.2108289339281875,5.849273516037526
0.92922,5.72456093324515,0.5943381084316911,0.9764582183632055,5.72456093324515
1.08684,1.1837574620224298,0.12296533137881006,1.4478309954160864,1.1837574620224298
0.81267,2.627696682994215,-0.37912702278627736,1.9499233495811739,2.627696682994215
1.01682,5.6284621219786155,-0.29210106368621774,1.8628973904811144,5.6284621219786155
1.31724,5.759380788385217,0.3822451987076304,1.188551128087266,5.759380788385217
1.19045,3.3478340240795315,-0.34985056193111697,1.9206468887260135,3.3478340240795315
0.7197,6.028023549672994,0.342867478117933,1.2279288486769635,6.028023549672994
0.89143,2.8943247856560044,-0.33359939675891725,1.9043957235538138,2.8943247856560044
0.72791,6.027130154360661,0.6109135669131733,0.9598827598817232,6.027130154360661
1.19812,5.582674123064121,-1.2189243595436583,2.789720686338555,5.582674123064121
0.50531,1.7612793341340747,-0.5840992995594574,2.154895626354354,1.7612793341340747
1.15612,0.4147615961713087,-0.8797530700080167,2.4505493968029133,0.4147615961713087
0.82488,1.187248102306544,0.7457819193451465,0.8250144074497501,1.187248102306544
1.26042,2.5069740217990453,-0.2732659967409444,1.8440623235358409,2.5069740217990453
0.80482,2.4245616036858086,0.16126147446012523,1.4095348523347713,2.4245616036858086
1.03552,4.231539447196389,0.35167765610668733,1.2191186706882093,4.231539447196389
1.13957,2.5218944111837005,-1.5404250877324153,3.1112214145273116,2.5218944111837005
1.19341,1.9833188423470896,0.06786053682733187,1.5029357899675646,1.9833188423470896
1.01628,0.9188757820938656,0.36551563405630916,1.2052806927385875,0.9188757820938656
1.34779,5.682885915026496,0.4486454593683896,1.122150867426507,5.682885915026496
1.00017,2.2922286817876127,0.627613315727102,0.9431830110677946,2.2922286817876127
